,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
3562,0.6,0.76,0.59,0.67,0.59,0.73,0.46,0.4,0.57,0.71,0.79,0.78,0.75,0.65,0.68,0.73,0.67,0.74,0.71,0.69,0.54,0.36,0.72,0.65,0.59,0.34,0.35,0.33,0.09,0.12,0.07,0.08,0.16
3563,0.59,0.73,0.75,0.6,0.6,0.73,0.49,0.7,0.48,0.68,0.78,0.75,0.71,0.66,0.68,0.74,0.89,0.75,0.71,0.63,0.66,0.39,0.71,0.56,0.64,0.29,0.39,0.34,0.12,0.1,0.07,0.09,0.14
3564,0.63,0.3,0.71,0.58,0.27,0.63,0.36,0.3,0.34,0.64,0.64,0.64,0.63,0.58,0.55,0.68,0.71,0.72,0.81,0.33,0.78,0.68,0.5,0.36,0.37,0.68,0.72,0.81,0.1,0.11,0.11,0.1,0.15
3565,0.53,0.78,0.85,0.57,0.67,0.68,0.63,0.42,0.41,0.66,0.78,0.77,0.77,0.64,0.66,0.74,0.72,0.67,0.57,0.74,0.45,0.34,0.68,0.53,0.69,0.45,0.33,0.27,0.07,0.13,0.12,0.11,0.08
3566,0.75,0.6,0.33,0.71,0.63,0.77,0.7,0.74,0.7,0.72,0.8,0.78,0.65,0.64,0.77,0.63,0.39,0.61,0.42,0.6,0.33,0.18,0.68,0.66,0.63,0.46,0.3,0.21,0.13,0.07,0.12,0.08,0.11
3567,0.33,0.27,0.68,0.72,0.6,0.51,0.36,0.32,0.69,0.59,0.7,0.68,0.58,0.65,0.64,0.73,0.78,0.77,0.78,0.66,0.65,0.71,0.32,0.67,0.42,0.68,0.76,0.69,0.06,0.06,0.13,0.09,0.12
3568,0.45,0.72,0.73,0.59,0.71,0.65,0.5,0.38,0.41,0.66,0.67,0.68,0.59,0.72,0.67,0.76,0.65,0.78,0.76,0.63,0.65,0.28,0.74,0.54,0.63,0.31,0.3,0.26,0.08,0.07,0.12,0.1,0.1
3569,0.33,0.43,0.65,0.64,0.25,0.31,0.24,0.22,0.56,0.58,0.64,0.52,0.7,0.69,0.67,0.49,0.84,0.75,0.79,0.26,0.77,0.68,0.25,0.47,0.69,0.73,0.72,0.7,0.14,0.09,0.12,0.12,0.05
3570,0.3,0.23,0.74,0.63,0.31,0.45,0.28,0.27,0.5,0.5,0.45,0.49,0.44,0.66,0.43,0.41,0.65,0.46,0.85,0.25,0.77,0.7,0.31,0.33,0.47,0.71,0.71,0.7,0.07,0.07,0.15,0.14,0.11
3571,0.65,0.67,0.46,0.66,0.58,0.78,0.65,0.47,0.52,0.71,0.88,0.9,0.85,0.64,0.8,0.69,0.67,0.72,0.34,0.66,0.48,0.36,0.71,0.67,0.44,0.36,0.27,0.29,0.05,0.09,0.1,0.06,0.14
3572,0.7,0.6,0.54,0.73,0.51,0.73,0.77,0.75,0.7,0.72,0.81,0.78,0.79,0.7,0.82,0.78,0.82,0.77,0.45,0.67,0.69,0.53,0.66,0.72,0.76,0.5,0.54,0.52,0.15,0.1,0.1,0.1,0.12
3573,0.49,0.74,0.73,0.62,0.55,0.71,0.62,0.33,0.55,0.71,0.67,0.75,0.67,0.66,0.7,0.66,0.7,0.65,0.88,0.62,0.65,0.31,0.73,0.58,0.64,0.35,0.31,0.33,0.1,0.05,0.13,0.12,0.09
3574,0.61,0.74,0.68,0.66,0.68,0.7,0.63,0.48,0.55,0.72,0.9,0.92,0.76,0.71,0.72,0.75,0.74,0.77,0.75,0.66,0.63,0.32,0.7,0.62,0.65,0.33,0.27,0.28,0.07,0.15,0.1,0.12,0.09
3575,0.55,0.6,0.51,0.72,0.62,0.76,0.43,0.56,0.6,0.68,0.88,0.85,0.9,0.72,0.83,0.69,0.67,0.8,0.39,0.58,0.72,0.55,0.66,0.69,0.6,0.58,0.6,0.57,0.11,0.12,0.09,0.1,0.12
3576,0.12,0.1,0.13,0.24,0.12,0.1,0.13,0.14,0.18,0.15,0.3,0.25,0.53,0.7,0.36,0.48,0.55,0.21,0.6,0.11,0.26,0.14,0.1,0.47,0.11,0.13,0.14,0.14,0.71,0.7,0.64,0.72,0.75
3577,0.58,0.74,0.73,0.68,0.65,0.69,0.45,0.27,0.54,0.72,0.65,0.63,0.68,0.69,0.59,0.75,0.75,0.7,0.75,0.59,0.54,0.14,0.73,0.53,0.56,0.24,0.1,0.15,0.12,0.13,0.12,0.14,0.1
3578,0.66,0.66,0.36,0.69,0.57,0.77,0.56,0.35,0.47,0.72,0.87,0.86,0.9,0.68,0.89,0.62,0.74,0.73,0.51,0.48,0.38,0.23,0.67,0.62,0.49,0.27,0.25,0.2,0.1,0.08,0.07,0.13,0.05
3579,0.2,0.25,0.7,0.64,0.33,0.39,0.26,0.2,0.63,0.51,0.55,0.52,0.43,0.67,0.4,0.5,0.65,0.72,0.85,0.34,0.73,0.71,0.31,0.25,0.37,0.74,0.71,0.74,0.11,0.09,0.09,0.12,0.14
3580,0.69,0.65,0.4,0.67,0.5,0.74,0.71,0.73,0.64,0.71,0.83,0.81,0.86,0.68,0.77,0.68,0.56,0.82,0.6,0.71,0.4,0.32,0.69,0.66,0.55,0.35,0.36,0.38,0.08,0.13,0.12,0.14,0.14
3581,0.35,0.37,0.74,0.62,0.3,0.55,0.35,0.25,0.59,0.58,0.68,0.67,0.71,0.68,0.6,0.58,0.76,0.64,0.73,0.38,0.72,0.72,0.35,0.39,0.41,0.72,0.74,0.67,0.15,0.12,0.1,0.1,0.08
3582,0.21,0.23,0.73,0.71,0.24,0.23,0.2,0.29,0.75,0.48,0.58,0.62,0.48,0.73,0.5,0.34,0.65,0.68,0.72,0.15,0.68,0.72,0.2,0.28,0.37,0.7,0.75,0.72,0.11,0.14,0.06,0.07,0.11
3583,0.49,0.48,0.71,0.75,0.35,0.59,0.56,0.67,0.73,0.65,0.55,0.58,0.61,0.65,0.36,0.74,0.62,0.7,0.78,0.73,0.71,0.72,0.54,0.61,0.76,0.68,0.73,0.74,0.06,0.06,0.07,0.14,0.15
3584,0.37,0.68,0.71,0.58,0.66,0.73,0.53,0.6,0.51,0.74,0.73,0.74,0.66,0.64,0.45,0.7,0.68,0.6,0.83,0.65,0.55,0.32,0.74,0.57,0.67,0.32,0.41,0.24,0.06,0.06,0.07,0.06,0.12
3585,0.39,0.24,0.73,0.65,0.23,0.44,0.33,0.34,0.53,0.6,0.56,0.53,0.39,0.62,0.45,0.36,0.54,0.7,0.9,0.2,0.78,0.68,0.25,0.38,0.46,0.71,0.73,0.7,0.06,0.1,0.14,0.1,0.07
3586,0.31,0.21,0.75,0.62,0.19,0.38,0.29,0.31,0.55,0.55,0.44,0.47,0.38,0.65,0.45,0.57,0.78,0.64,0.85,0.31,0.77,0.67,0.23,0.32,0.21,0.7,0.73,0.71,0.11,0.11,0.07,0.11,0.12
3587,0.15,0.13,0.16,0.27,0.11,0.11,0.11,0.15,0.3,0.14,0.55,0.43,0.62,0.68,0.65,0.53,0.75,0.3,0.68,0.13,0.26,0.25,0.16,0.39,0.15,0.23,0.12,0.13,0.71,0.72,0.7,0.71,0.72
3588,0.47,0.22,0.71,0.73,0.26,0.48,0.37,0.26,0.6,0.59,0.36,0.34,0.45,0.67,0.46,0.4,0.67,0.35,0.78,0.21,0.78,0.74,0.22,0.32,0.41,0.68,0.73,0.7,0.11,0.11,0.12,0.07,0.08
3589,0.67,0.69,0.7,0.72,0.67,0.67,0.47,0.53,0.7,0.72,0.62,0.67,0.57,0.74,0.51,0.76,0.77,0.81,0.74,0.71,0.75,0.67,0.65,0.67,0.6,0.68,0.7,0.67,0.16,0.15,0.13,0.1,0.14
3590,0.21,0.13,0.2,0.3,0.13,0.12,0.2,0.14,0.34,0.28,0.46,0.4,0.62,0.69,0.42,0.53,0.58,0.34,0.71,0.15,0.3,0.19,0.12,0.67,0.14,0.12,0.2,0.11,0.73,0.69,0.7,0.7,0.74
3591,0.11,0.1,0.13,0.24,0.1,0.13,0.11,0.13,0.28,0.21,0.53,0.43,0.55,0.67,0.31,0.45,0.75,0.2,0.59,0.16,0.25,0.21,0.11,0.23,0.23,0.19,0.1,0.11,0.73,0.72,0.6,0.71,0.74
3592,0.35,0.4,0.73,0.62,0.31,0.6,0.32,0.3,0.58,0.59,0.57,0.69,0.54,0.65,0.43,0.68,0.67,0.66,0.8,0.44,0.79,0.68,0.49,0.52,0.54,0.67,0.75,0.7,0.13,0.12,0.11,0.12,0.13
3593,0.71,0.73,0.53,0.75,0.74,0.72,0.75,0.73,0.68,0.77,0.64,0.65,0.7,0.69,0.69,0.7,0.35,0.62,0.53,0.7,0.44,0.31,0.71,0.72,0.73,0.27,0.32,0.47,0.1,0.07,0.08,0.1,0.14
3594,0.74,0.64,0.55,0.69,0.7,0.72,0.75,0.7,0.68,0.7,0.78,0.75,0.8,0.69,0.76,0.74,0.78,0.71,0.66,0.71,0.46,0.4,0.67,0.69,0.64,0.25,0.36,0.38,0.06,0.12,0.14,0.14,0.14
3595,0.35,0.22,0.78,0.58,0.3,0.35,0.36,0.59,0.41,0.53,0.46,0.51,0.32,0.63,0.3,0.58,0.78,0.66,0.83,0.5,0.79,0.75,0.25,0.4,0.68,0.69,0.71,0.61,0.11,0.12,0.12,0.15,0.15
3596,0.45,0.5,0.62,0.65,0.49,0.57,0.56,0.45,0.64,0.66,0.62,0.6,0.83,0.73,0.85,0.64,0.94,0.87,0.7,0.56,0.8,0.7,0.65,0.65,0.48,0.79,0.65,0.71,0.12,0.1,0.07,0.1,0.15
3597,0.72,0.65,0.65,0.74,0.68,0.71,0.66,0.56,0.67,0.7,0.77,0.82,0.78,0.7,0.72,0.72,0.72,0.84,0.61,0.69,0.8,0.7,0.69,0.67,0.56,0.66,0.7,0.69,0.07,0.1,0.09,0.09,0.08
3598,0.66,0.67,0.51,0.74,0.52,0.7,0.69,0.66,0.68,0.71,0.71,0.71,0.78,0.63,0.78,0.67,0.72,0.62,0.68,0.64,0.54,0.46,0.71,0.74,0.68,0.47,0.44,0.32,0.12,0.13,0.14,0.08,0.09
3599,0.49,0.29,0.71,0.71,0.34,0.54,0.46,0.33,0.69,0.68,0.65,0.53,0.58,0.68,0.45,0.54,0.7,0.74,0.7,0.34,0.73,0.69,0.39,0.45,0.4,0.73,0.73,0.71,0.08,0.08,0.09,0.07,0.1
3600,0.43,0.4,0.7,0.52,0.36,0.49,0.36,0.35,0.5,0.52,0.63,0.7,0.67,0.62,0.48,0.62,0.73,0.7,0.79,0.32,0.76,0.71,0.36,0.48,0.48,0.74,0.73,0.79,0.15,0.14,0.07,0.15,0.11
3601,0.69,0.63,0.34,0.71,0.61,0.76,0.67,0.72,0.62,0.74,0.77,0.78,0.73,0.69,0.77,0.77,0.5,0.69,0.72,0.68,0.63,0.4,0.65,0.71,0.44,0.36,0.49,0.48,0.07,0.11,0.1,0.16,0.07
3602,0.77,0.66,0.48,0.76,0.61,0.72,0.84,0.85,0.78,0.71,0.67,0.6,0.84,0.63,0.83,0.82,0.43,0.6,0.61,0.75,0.52,0.41,0.66,0.72,0.67,0.4,0.5,0.52,0.15,0.14,0.12,0.15,0.08
3603,0.65,0.45,0.68,0.62,0.41,0.63,0.42,0.37,0.59,0.67,0.71,0.71,0.62,0.62,0.6,0.67,0.72,0.81,0.77,0.41,0.84,0.71,0.55,0.46,0.39,0.73,0.71,0.71,0.08,0.11,0.08,0.12,0.07
3604,0.43,0.38,0.7,0.64,0.38,0.48,0.34,0.3,0.59,0.57,0.54,0.56,0.3,0.62,0.47,0.56,0.74,0.69,0.91,0.29,0.75,0.74,0.31,0.39,0.41,0.71,0.7,0.63,0.07,0.11,0.11,0.11,0.14
3605,0.79,0.6,0.63,0.72,0.63,0.78,0.76,0.69,0.73,0.73,0.73,0.72,0.76,0.67,0.76,0.75,0.78,0.74,0.57,0.64,0.62,0.58,0.6,0.75,0.74,0.6,0.58,0.52,0.1,0.12,0.13,0.11,0.1
3606,0.66,0.61,0.62,0.68,0.62,0.64,0.73,0.58,0.66,0.71,0.63,0.64,0.67,0.63,0.64,0.7,0.83,0.77,0.86,0.7,0.86,0.71,0.64,0.67,0.51,0.66,0.72,0.71,0.1,0.1,0.07,0.13,0.1
3607,0.69,0.7,0.71,0.66,0.68,0.74,0.56,0.46,0.56,0.75,0.73,0.76,0.76,0.64,0.64,0.72,0.79,0.64,0.78,0.67,0.62,0.16,0.68,0.68,0.61,0.26,0.2,0.22,0.11,0.09,0.07,0.15,0.14
3608,0.77,0.62,0.51,0.66,0.43,0.69,0.68,0.67,0.68,0.71,0.81,0.83,0.65,0.66,0.74,0.64,0.77,0.87,0.68,0.5,0.58,0.64,0.74,0.71,0.55,0.65,0.68,0.69,0.1,0.09,0.1,0.07,0.09
3609,0.4,0.76,0.72,0.62,0.52,0.71,0.31,0.25,0.43,0.75,0.65,0.68,0.74,0.58,0.47,0.77,0.76,0.76,0.79,0.64,0.67,0.28,0.73,0.54,0.53,0.28,0.19,0.2,0.12,0.1,0.11,0.06,0.12
3610,0.65,0.58,0.63,0.75,0.64,0.66,0.66,0.71,0.77,0.71,0.6,0.65,0.66,0.71,0.66,0.8,0.65,0.7,0.73,0.76,0.66,0.65,0.63,0.67,0.61,0.65,0.68,0.61,0.09,0.11,0.16,0.11,0.15
3611,0.2,0.16,0.14,0.24,0.16,0.15,0.21,0.21,0.21,0.27,0.45,0.49,0.37,0.71,0.45,0.53,0.54,0.42,0.67,0.14,0.25,0.12,0.13,0.33,0.32,0.15,0.17,0.18,0.72,0.73,0.71,0.69,0.7
3612,0.6,0.47,0.52,0.67,0.35,0.7,0.47,0.35,0.62,0.65,0.92,0.92,0.91,0.66,0.76,0.55,0.66,0.87,0.64,0.49,0.76,0.64,0.58,0.43,0.36,0.63,0.75,0.71,0.13,0.16,0.08,0.07,0.13
3613,0.75,0.64,0.58,0.68,0.44,0.71,0.61,0.49,0.56,0.68,0.83,0.87,0.74,0.7,0.76,0.76,0.78,0.91,0.71,0.63,0.65,0.55,0.68,0.62,0.4,0.6,0.61,0.65,0.14,0.12,0.12,0.15,0.12
3614,0.71,0.5,0.6,0.68,0.6,0.76,0.74,0.35,0.65,0.74,0.78,0.85,0.78,0.7,0.77,0.68,0.78,0.74,0.61,0.64,0.67,0.66,0.66,0.6,0.48,0.65,0.71,0.72,0.09,0.1,0.07,0.08,0.1
3615,0.4,0.72,0.73,0.7,0.72,0.67,0.64,0.43,0.67,0.7,0.67,0.69,0.66,0.71,0.63,0.76,0.76,0.62,0.77,0.64,0.69,0.2,0.71,0.67,0.72,0.21,0.2,0.13,0.08,0.07,0.15,0.1,0.06
3616,0.18,0.12,0.14,0.23,0.12,0.12,0.12,0.15,0.21,0.15,0.31,0.35,0.34,0.66,0.5,0.53,0.6,0.4,0.62,0.16,0.22,0.25,0.1,0.61,0.11,0.13,0.17,0.12,0.76,0.7,0.7,0.67,0.76
3617,0.4,0.36,0.75,0.66,0.2,0.64,0.3,0.28,0.63,0.64,0.51,0.65,0.44,0.66,0.64,0.75,0.9,0.86,0.84,0.54,0.82,0.76,0.36,0.54,0.66,0.69,0.65,0.61,0.14,0.13,0.08,0.14,0.08
3618,0.3,0.21,0.71,0.64,0.27,0.41,0.25,0.28,0.68,0.62,0.63,0.67,0.64,0.7,0.48,0.82,0.58,0.67,0.88,0.4,0.79,0.69,0.32,0.48,0.28,0.68,0.71,0.71,0.06,0.12,0.1,0.08,0.15
3619,0.14,0.11,0.17,0.3,0.13,0.14,0.11,0.11,0.15,0.23,0.59,0.59,0.33,0.67,0.44,0.5,0.8,0.39,0.66,0.13,0.37,0.24,0.17,0.43,0.21,0.15,0.12,0.17,0.73,0.69,0.67,0.73,0.73
3620,0.66,0.43,0.64,0.66,0.32,0.68,0.41,0.36,0.61,0.66,0.65,0.73,0.7,0.71,0.71,0.63,0.77,0.83,0.75,0.55,0.66,0.73,0.64,0.59,0.38,0.71,0.74,0.71,0.09,0.11,0.11,0.09,0.08
3621,0.39,0.3,0.67,0.65,0.21,0.48,0.22,0.56,0.63,0.63,0.69,0.68,0.56,0.62,0.52,0.68,0.75,0.7,0.9,0.32,0.75,0.68,0.35,0.49,0.61,0.72,0.72,0.68,0.11,0.14,0.09,0.08,0.06
3622,0.64,0.45,0.54,0.64,0.23,0.74,0.59,0.22,0.62,0.72,0.84,0.86,0.83,0.68,0.78,0.68,0.72,0.86,0.54,0.29,0.65,0.68,0.7,0.43,0.46,0.68,0.68,0.68,0.07,0.1,0.1,0.16,0.16
3623,0.13,0.12,0.14,0.43,0.17,0.19,0.13,0.19,0.46,0.2,0.42,0.43,0.44,0.68,0.52,0.53,0.71,0.35,0.72,0.2,0.3,0.18,0.13,0.35,0.16,0.16,0.15,0.15,0.73,0.67,0.7,0.7,0.76
3624,0.57,0.58,0.55,0.76,0.62,0.71,0.65,0.51,0.73,0.74,0.7,0.71,0.8,0.66,0.78,0.6,0.46,0.77,0.7,0.66,0.5,0.58,0.64,0.74,0.57,0.6,0.55,0.5,0.12,0.11,0.06,0.15,0.06
3625,0.72,0.46,0.54,0.72,0.55,0.65,0.55,0.41,0.65,0.69,0.73,0.66,0.72,0.69,0.75,0.62,0.69,0.77,0.68,0.62,0.78,0.73,0.39,0.6,0.44,0.73,0.69,0.72,0.08,0.13,0.11,0.12,0.13
3626,0.64,0.58,0.47,0.76,0.57,0.7,0.67,0.62,0.75,0.73,0.67,0.63,0.76,0.65,0.78,0.66,0.43,0.85,0.58,0.61,0.69,0.63,0.62,0.68,0.62,0.55,0.73,0.6,0.1,0.07,0.12,0.13,0.16
3627,0.49,0.56,0.75,0.59,0.41,0.55,0.58,0.5,0.59,0.56,0.61,0.65,0.61,0.64,0.57,0.7,0.87,0.72,0.82,0.54,0.77,0.7,0.47,0.46,0.62,0.66,0.75,0.67,0.07,0.13,0.12,0.15,0.16
3628,0.65,0.6,0.4,0.68,0.61,0.75,0.71,0.73,0.57,0.74,0.89,0.89,0.89,0.64,0.9,0.72,0.67,0.69,0.39,0.67,0.78,0.21,0.7,0.7,0.62,0.31,0.3,0.26,0.12,0.08,0.12,0.06,0.09
3629,0.36,0.3,0.77,0.63,0.29,0.53,0.41,0.41,0.59,0.59,0.57,0.63,0.57,0.73,0.53,0.46,0.57,0.75,0.85,0.35,0.54,0.72,0.32,0.44,0.4,0.68,0.74,0.72,0.16,0.06,0.1,0.13,0.13
3630,0.71,0.54,0.5,0.7,0.53,0.68,0.53,0.63,0.67,0.7,0.72,0.76,0.69,0.64,0.76,0.73,0.72,0.92,0.75,0.74,0.9,0.69,0.61,0.63,0.6,0.71,0.68,0.74,0.11,0.08,0.14,0.14,0.11
3631,0.65,0.58,0.47,0.68,0.66,0.75,0.67,0.61,0.63,0.74,0.81,0.76,0.83,0.73,0.76,0.62,0.78,0.76,0.56,0.63,0.52,0.39,0.72,0.72,0.63,0.21,0.29,0.27,0.16,0.1,0.13,0.11,0.11
3632,0.73,0.66,0.6,0.76,0.69,0.75,0.77,0.74,0.73,0.76,0.64,0.67,0.69,0.64,0.59,0.7,0.61,0.65,0.73,0.7,0.71,0.56,0.64,0.72,0.71,0.48,0.66,0.62,0.15,0.16,0.15,0.15,0.09
3633,0.5,0.27,0.76,0.67,0.23,0.39,0.52,0.38,0.43,0.65,0.4,0.43,0.51,0.63,0.41,0.58,0.7,0.78,0.8,0.38,0.78,0.7,0.37,0.37,0.47,0.73,0.72,0.68,0.12,0.06,0.1,0.1,0.07
3634,0.64,0.67,0.45,0.73,0.6,0.72,0.73,0.69,0.68,0.74,0.78,0.74,0.85,0.7,0.88,0.68,0.75,0.8,0.67,0.62,0.55,0.51,0.65,0.71,0.74,0.33,0.42,0.43,0.06,0.14,0.08,0.09,0.09
3635,0.65,0.71,0.66,0.74,0.7,0.76,0.68,0.7,0.7,0.76,0.53,0.53,0.55,0.7,0.62,0.77,0.79,0.65,0.77,0.72,0.46,0.28,0.74,0.72,0.55,0.47,0.19,0.27,0.08,0.12,0.11,0.09,0.1
3636,0.62,0.67,0.64,0.7,0.6,0.78,0.66,0.62,0.5,0.79,0.77,0.75,0.78,0.65,0.76,0.7,0.88,0.74,0.67,0.66,0.56,0.26,0.74,0.6,0.66,0.42,0.28,0.26,0.12,0.07,0.07,0.07,0.11
3637,0.54,0.66,0.59,0.72,0.56,0.73,0.63,0.68,0.73,0.73,0.74,0.74,0.76,0.7,0.61,0.78,0.73,0.77,0.71,0.69,0.57,0.55,0.68,0.73,0.71,0.63,0.63,0.52,0.08,0.14,0.15,0.14,0.09
3638,0.56,0.69,0.29,0.72,0.52,0.71,0.51,0.49,0.65,0.71,0.84,0.77,0.83,0.73,0.82,0.63,0.52,0.48,0.42,0.65,0.43,0.29,0.65,0.73,0.56,0.41,0.22,0.3,0.1,0.07,0.14,0.08,0.11
3639,0.72,0.23,0.6,0.69,0.24,0.73,0.63,0.58,0.68,0.74,0.78,0.79,0.75,0.66,0.75,0.45,0.7,0.81,0.6,0.59,0.75,0.69,0.63,0.64,0.69,0.72,0.68,0.68,0.12,0.09,0.09,0.09,0.13
3640,0.66,0.7,0.41,0.68,0.61,0.77,0.7,0.65,0.52,0.73,0.87,0.85,0.86,0.68,0.84,0.59,0.71,0.64,0.56,0.57,0.55,0.32,0.69,0.64,0.54,0.29,0.24,0.22,0.12,0.07,0.08,0.1,0.07
3641,0.59,0.58,0.39,0.75,0.58,0.78,0.58,0.65,0.72,0.76,0.83,0.73,0.93,0.72,0.88,0.64,0.58,0.77,0.61,0.65,0.51,0.56,0.72,0.73,0.69,0.31,0.48,0.56,0.08,0.08,0.05,0.09,0.13
3642,0.73,0.48,0.66,0.7,0.2,0.65,0.59,0.41,0.62,0.7,0.69,0.69,0.6,0.73,0.63,0.53,0.66,0.75,0.71,0.37,0.71,0.69,0.67,0.68,0.41,0.69,0.74,0.71,0.15,0.14,0.14,0.14,0.09
3643,0.64,0.7,0.75,0.58,0.68,0.67,0.49,0.69,0.43,0.7,0.65,0.62,0.65,0.72,0.59,0.76,0.76,0.55,0.74,0.65,0.59,0.36,0.75,0.62,0.78,0.5,0.32,0.37,0.11,0.15,0.1,0.09,0.16
3644,0.68,0.69,0.66,0.71,0.58,0.75,0.64,0.6,0.71,0.73,0.67,0.77,0.67,0.68,0.71,0.75,0.46,0.8,0.76,0.73,0.7,0.59,0.69,0.66,0.59,0.62,0.64,0.59,0.13,0.07,0.09,0.09,0.1
3645,0.36,0.31,0.72,0.49,0.25,0.36,0.3,0.29,0.51,0.51,0.49,0.58,0.46,0.69,0.46,0.44,0.76,0.67,0.9,0.29,0.75,0.7,0.29,0.36,0.34,0.72,0.72,0.71,0.13,0.09,0.05,0.06,0.06
3646,0.64,0.71,0.59,0.7,0.59,0.82,0.76,0.6,0.6,0.77,0.66,0.63,0.69,0.71,0.82,0.75,0.41,0.64,0.74,0.79,0.41,0.34,0.72,0.65,0.64,0.32,0.36,0.25,0.08,0.09,0.11,0.09,0.12
3647,0.75,0.62,0.55,0.75,0.76,0.68,0.82,0.78,0.77,0.72,0.64,0.61,0.53,0.68,0.61,0.73,0.66,0.73,0.62,0.76,0.63,0.58,0.66,0.73,0.78,0.63,0.58,0.54,0.12,0.13,0.13,0.14,0.07
3648,0.53,0.74,0.65,0.7,0.64,0.75,0.56,0.47,0.61,0.74,0.82,0.85,0.71,0.62,0.69,0.68,0.62,0.7,0.69,0.69,0.54,0.25,0.72,0.74,0.71,0.25,0.26,0.46,0.11,0.08,0.13,0.16,0.07
3649,0.63,0.7,0.48,0.7,0.72,0.75,0.8,0.72,0.68,0.74,0.77,0.82,0.73,0.69,0.74,0.82,0.53,0.53,0.76,0.75,0.79,0.33,0.72,0.64,0.7,0.35,0.32,0.37,0.09,0.06,0.07,0.11,0.1
3650,0.64,0.5,0.53,0.64,0.41,0.74,0.56,0.42,0.55,0.67,0.83,0.85,0.76,0.68,0.66,0.56,0.69,0.82,0.65,0.49,0.57,0.71,0.6,0.52,0.49,0.65,0.73,0.7,0.09,0.08,0.07,0.09,0.09
3651,0.68,0.72,0.64,0.68,0.71,0.71,0.65,0.55,0.63,0.75,0.69,0.76,0.66,0.69,0.66,0.77,0.64,0.77,0.67,0.72,0.53,0.56,0.71,0.67,0.69,0.64,0.6,0.48,0.1,0.11,0.1,0.13,0.11
3652,0.67,0.59,0.46,0.75,0.54,0.74,0.65,0.58,0.66,0.74,0.73,0.68,0.73,0.74,0.65,0.72,0.71,0.82,0.73,0.67,0.58,0.58,0.6,0.74,0.56,0.59,0.59,0.53,0.09,0.12,0.15,0.14,0.07
3653,0.6,0.67,0.46,0.76,0.44,0.76,0.6,0.56,0.72,0.77,0.73,0.69,0.73,0.71,0.74,0.73,0.5,0.64,0.61,0.7,0.42,0.28,0.68,0.72,0.56,0.44,0.34,0.31,0.14,0.16,0.14,0.15,0.16
3654,0.7,0.48,0.54,0.71,0.55,0.67,0.68,0.65,0.66,0.7,0.87,0.85,0.8,0.68,0.73,0.68,0.51,0.78,0.58,0.66,0.64,0.71,0.68,0.61,0.62,0.68,0.67,0.7,0.13,0.15,0.14,0.09,0.08
3655,0.59,0.24,0.72,0.6,0.35,0.61,0.52,0.47,0.58,0.6,0.61,0.68,0.64,0.65,0.49,0.64,0.77,0.85,0.92,0.53,0.69,0.62,0.34,0.59,0.48,0.73,0.71,0.72,0.12,0.11,0.06,0.06,0.06
3656,0.14,0.2,0.2,0.27,0.12,0.14,0.16,0.16,0.26,0.17,0.44,0.49,0.37,0.68,0.61,0.5,0.74,0.35,0.62,0.12,0.17,0.24,0.1,0.66,0.19,0.13,0.2,0.13,0.71,0.72,0.67,0.72,0.7
3657,0.34,0.4,0.77,0.6,0.27,0.47,0.26,0.24,0.57,0.55,0.54,0.45,0.44,0.62,0.44,0.73,0.87,0.74,0.86,0.37,0.73,0.71,0.46,0.4,0.39,0.68,0.72,0.7,0.13,0.09,0.12,0.14,0.14
3658,0.53,0.74,0.7,0.66,0.6,0.65,0.61,0.59,0.39,0.67,0.75,0.78,0.67,0.69,0.75,0.73,0.83,0.82,0.82,0.63,0.82,0.29,0.72,0.6,0.67,0.39,0.34,0.23,0.12,0.09,0.07,0.14,0.08
3659,0.41,0.71,0.66,0.59,0.66,0.7,0.6,0.3,0.4,0.64,0.81,0.88,0.76,0.66,0.52,0.76,0.78,0.88,0.77,0.62,0.65,0.37,0.73,0.59,0.68,0.41,0.5,0.3,0.11,0.07,0.11,0.14,0.11
3660,0.61,0.48,0.47,0.73,0.39,0.72,0.61,0.37,0.68,0.73,0.62,0.53,0.69,0.73,0.66,0.68,0.63,0.79,0.63,0.67,0.65,0.68,0.66,0.68,0.33,0.64,0.72,0.68,0.15,0.16,0.07,0.07,0.11
3661,0.33,0.3,0.76,0.52,0.18,0.5,0.28,0.31,0.62,0.5,0.7,0.67,0.67,0.71,0.67,0.49,0.78,0.77,0.76,0.3,0.58,0.7,0.33,0.29,0.37,0.72,0.79,0.76,0.11,0.13,0.09,0.15,0.07
3662,0.67,0.63,0.58,0.66,0.52,0.74,0.73,0.46,0.6,0.72,0.91,0.9,0.83,0.75,0.84,0.78,0.51,0.63,0.61,0.66,0.6,0.29,0.68,0.65,0.57,0.29,0.34,0.32,0.13,0.13,0.11,0.1,0.16
3663,0.71,0.65,0.49,0.66,0.57,0.74,0.78,0.73,0.69,0.71,0.82,0.91,0.87,0.67,0.9,0.72,0.58,0.88,0.33,0.75,0.68,0.55,0.58,0.58,0.67,0.26,0.46,0.46,0.14,0.15,0.1,0.15,0.07
3664,0.39,0.33,0.7,0.63,0.33,0.45,0.36,0.28,0.5,0.5,0.68,0.64,0.63,0.66,0.55,0.63,0.73,0.73,0.79,0.43,0.69,0.73,0.34,0.43,0.47,0.72,0.75,0.72,0.09,0.08,0.16,0.13,0.12
